Lexicon	ID	Term	Author	Status	Date Created	Last Modified
math	5475	data analysis :: gather data :: represent data		on	7/30/2008 13:06	1/27/2010 16:08
math	5474	data analysis :: gather data :: sort and classify objects		on	7/30/2008 13:06	1/27/2010 16:08
math	5493	data analysis :: inferences and predictions :: evaluate reports		on	7/30/2008 13:08	1/27/2010 16:08
math	5491	data analysis :: inferences and predictions :: formulate new questions		on	7/30/2008 13:08	1/27/2010 16:08
math	5489	data analysis :: inferences and predictions :: propose and justify conclusions		on	7/30/2008 13:08	1/27/2010 16:08
math	5490	"data analysis :: inferences and predictions :: regression, lines of fit"		on	7/30/2008 13:08	1/27/2010 16:08
math	5492	data analysis :: inferences and predictions :: sample statistics		on	7/30/2008 13:08	1/27/2010 16:08
math	5487	data analysis :: statistical methods :: bivariate data		on	7/30/2008 13:07	1/27/2010 16:08
math	5482	data analysis :: statistical methods :: box and whisker plot		on	7/30/2008 13:07	1/27/2010 16:08
math	5484	data analysis :: statistical methods :: describe data		on	7/30/2008 13:07	1/27/2010 16:08
math	5485	"data analysis :: statistical methods :: mean, mode, median"		on	7/30/2008 13:07	1/27/2010 16:08
math	5479	data analysis :: statistical methods :: qualitative or quantitative		on	7/30/2008 13:06	1/27/2010 16:08
math	5481	data analysis :: statistical methods :: scatter plot		on	7/30/2008 13:07	1/27/2010 16:08
math	5480	data analysis :: statistical methods :: statistics and parameters		on	7/30/2008 13:06	1/27/2010 16:08
math	5488	data analysis :: statistical methods :: transform data		on	7/30/2008 13:07	1/27/2010 16:08
math	5486	data analysis :: statistical methods :: univariate data		on	7/30/2008 13:07	1/27/2010 16:08
math	5483	data analysis :: statistical methods :: venn		on	7/30/2008 13:07	1/27/2010 16:08
socst	6540	Early 20th Century :: Africa :: General :: Society :: General	DF	on	2/18/2010 11:25	2/18/2010 11:25
socst	7478	Early 20th Century :: Africa :: Northern Africa :: Historical Comprehension :: Maps		on	7/6/2010 13:41	7/6/2010 13:41
socst	7479	Early 20th Century :: Africa :: Sub-Saharan Africa :: Historical Comprehension :: Maps		on	7/6/2010 13:41	7/6/2010 13:41
socst	7463	Early 20th Century :: Americas :: Cuba :: Territorial Expansion		on	7/6/2010 13:33	7/6/2010 13:33
socst	6541	Early 20th Century :: Americas :: Latin America :: Economics :: General	DF	on	2/18/2010 11:26	2/18/2010 11:26
socst	6542	Early 20th Century :: Americas :: Latin America :: Military	DF	on	2/18/2010 11:26	2/18/2010 11:26
socst	6543	Early 20th Century :: Americas :: Latin America :: Politics :: General	DF	on	2/18/2010 11:26	2/18/2010 11:26
socst	6544	Early 20th Century :: Americas :: Latin America :: Science :: Technology :: Transportation	DF	on	2/18/2010 11:27	2/18/2010 11:27
socst	7350	Early 20th Century :: Americas :: Mexico :: Military		on	7/6/2010 11:11	7/6/2010 11:11
socst	6545	Early 20th Century :: Asia :: China :: Military	DF	on	2/18/2010 11:27	2/18/2010 11:27
socst	7465	Early 20th Century :: Asia :: China :: Politics :: General		on	7/6/2010 13:34	7/6/2010 13:34
socst	6546	Early 20th Century :: Asia :: China :: Society :: General	DF	on	2/18/2010 11:27	2/18/2010 11:27
socst	7466	Early 20th Century :: Asia :: Japan :: Economics :: Industry and Commerce		on	7/6/2010 13:35	7/6/2010 13:35
socst	7351	Early 20th Century :: Asia :: Japan :: International Relations		on	7/6/2010 11:11	7/6/2010 11:11
socst	7460	Early 20th Century :: Asia :: Japan :: Military		on	7/6/2010 13:31	7/6/2010 13:31
socst	7468	Early 20th Century :: Asia :: Japan :: Politics :: General		on	7/6/2010 13:36	7/6/2010 13:36
socst	7467	Early 20th Century :: Asia :: Japan :: Science :: Technology :: General		on	7/6/2010 13:35	7/6/2010 13:35
socst	7461	Early 20th Century :: Asia :: Japan :: Territorial Expansion		on	7/6/2010 13:31	7/6/2010 13:31
socst	7496	Early 20th Century :: General :: Territorial Expansion		on	7/6/2010 13:51	7/6/2010 13:51
socst	7487	Early 20th Century :: Global :: Economics :: Industry and Commerce		on	7/6/2010 13:46	7/6/2010 13:46
socst	7493	Early 20th Century :: Global :: Society :: General		on	7/6/2010 13:49	7/6/2010 13:49
socst	7490	Early 20th Century :: Global :: Society :: Immigration		on	7/6/2010 13:48	7/6/2010 13:48
socst	7499	Early 20th Century :: Global :: Society :: Religion		on	7/6/2010 13:53	7/6/2010 13:53
socst	7345	Early 20th Century :: United States :: General :: Leaders		on	7/6/2010 11:06	7/6/2010 11:06
socst	7349	Early 20th Century :: United States :: General :: Politics :: International Relations		on	7/6/2010 11:09	7/6/2010 11:09
language_arts	1790	early lit :: fluency :: guided reading	None	on	8/1/2008 15:51	1/27/2010 16:08
language_arts	1791	early lit :: fluency :: repeated reading	None	on	8/1/2008 15:51	1/27/2010 16:08
language_arts	1792	early lit :: fluency :: sight words	None	on	8/1/2008 15:51	1/27/2010 16:08
language_arts	1793	early lit :: fluency :: silent reading	None	on	8/1/2008 15:51	1/27/2010 16:08
language_arts	1827	early lit :: listening :: environmental sounds	None	on	8/1/2008 15:51	1/27/2010 16:08
language_arts	1829	early lit :: listening :: instruments	None	on	8/1/2008 15:51	1/27/2010 16:08
language_arts	1825	early lit :: listening :: listens to others	None	on	8/1/2008 15:51	1/27/2010 16:08
language_arts	1826	early lit :: listening :: listens to stories	None	on	8/1/2008 15:51	1/27/2010 16:08
language_arts	1828	early lit :: listening :: music	None	on	8/1/2008 15:51	1/27/2010 16:08
language_arts	1830	early lit :: listening :: mutli-step directions	None	on	8/1/2008 15:51	1/27/2010 16:08
language_arts	1809	early lit :: phonemic awareness :: beginning sounds	None	on	8/1/2008 15:51	1/27/2010 16:08
language_arts	1812	early lit :: phonemic awareness :: common beginning sounds	None	on	8/1/2008 15:51	1/27/2010 16:08
language_arts	1806	early lit :: phonemic awareness :: distinguishes words	None	on	8/1/2008 15:51	1/27/2010 16:08
language_arts	1808	early lit :: phonemic awareness :: ending sounds	None	on	8/1/2008 15:51	1/27/2010 16:08
language_arts	1813	early lit :: phonemic awareness :: onset and rime blending	None	on	8/1/2008 15:51	1/27/2010 16:08
language_arts	1807	early lit :: phonemic awareness :: rhymes	None	on	8/1/2008 15:51	1/27/2010 16:08
language_arts	1810	early lit :: phonemic awareness :: word parts	None	on	8/1/2008 15:51	1/27/2010 16:08
language_arts	1811	early lit :: phonemic awareness :: wordplay	None	on	8/1/2008 15:51	1/27/2010 16:08
language_arts	1805	early lit :: phonics :: apply skills	None	on	8/1/2008 15:51	1/27/2010 16:08
language_arts	1801	early lit :: phonics :: ccvc and cvcc	None	on	8/1/2008 15:51	1/27/2010 16:08
language_arts	1802	"early lit :: phonics :: cvce, long vowels, and r-controlled"	None	on	8/1/2008 15:51	1/27/2010 16:08
language_arts	1803	early lit :: phonics :: direct instruction	None	on	8/1/2008 15:51	1/27/2010 16:08
language_arts	1799	early lit :: phonics :: instruction	None	on	8/1/2008 15:51	1/27/2010 16:08
language_arts	1798	early lit :: phonics :: letter-sound correspondence	None	on	8/1/2008 15:51	1/27/2010 16:08
language_arts	1800	early lit :: phonics :: short vowels and cvc	None	on	8/1/2008 15:51	1/27/2010 16:08
language_arts	1804	early lit :: phonics :: spelling patterns	None	on	8/1/2008 15:51	1/27/2010 16:08
language_arts	1814	early lit :: reading :: books	None	on	8/1/2008 15:51	1/27/2010 16:08
language_arts	1821	early lit :: reading :: cause and effect	None	on	8/1/2008 15:51	1/27/2010 16:08
language_arts	1822	early lit :: reading :: distinguish fantasy	None	on	8/1/2008 15:51	1/27/2010 16:08
language_arts	1823	early lit :: reading :: link to life	None	on	8/1/2008 15:51	1/27/2010 16:08
language_arts	1818	early lit :: reading :: name	None	on	8/1/2008 15:51	1/27/2010 16:08
language_arts	1820	early lit :: reading :: predict outcomes	None	on	8/1/2008 15:51	1/27/2010 16:08
language_arts	1815	early lit :: reading :: print direction	None	on	8/1/2008 15:51	1/27/2010 16:08
language_arts	1819	early lit :: reading :: shows interest	None	on	8/1/2008 15:51	1/27/2010 16:08
language_arts	1824	early lit :: reading :: stories using pictures	None	on	8/1/2008 15:51	1/27/2010 16:08
language_arts	1816	early lit :: reading :: text forms	None	on	8/1/2008 15:51	1/27/2010 16:08
language_arts	1817	early lit :: reading :: writing	None	on	8/1/2008 15:51	1/27/2010 16:08
language_arts	1794	early lit :: text comprehension :: active reading	None	on	8/1/2008 15:51	1/27/2010 16:08
language_arts	1796	early lit :: text comprehension :: self-monitoring	None	on	8/1/2008 15:51	1/27/2010 16:08
language_arts	1795	early lit :: text comprehension :: strategies	None	on	8/1/2008 15:51	1/27/2010 16:08
language_arts	1787	early lit :: vocabulary :: communicates	None	on	8/1/2008 15:51	1/27/2010 16:08
language_arts	1786	early lit :: vocabulary :: expresses actions	None	on	8/1/2008 15:51	1/27/2010 16:08
language_arts	1785	early lit :: vocabulary :: identifies objects	None	on	8/1/2008 15:51	1/27/2010 16:08
language_arts	1783	early lit :: vocabulary :: indirect instruction	None	on	8/1/2008 15:51	1/27/2010 16:08
language_arts	1789	early lit :: vocabulary :: language structure	None	on	8/1/2008 15:51	1/27/2010 16:08
language_arts	1780	early lit :: vocabulary :: meanings	None	on	8/1/2008 15:51	1/27/2010 16:08
language_arts	1782	early lit :: vocabulary :: repetition	None	on	8/1/2008 15:51	1/27/2010 16:08
language_arts	1781	early lit :: vocabulary :: strategies	None	on	8/1/2008 15:51	1/27/2010 16:08
language_arts	1788	early lit :: vocabulary :: tells stories	None	on	8/1/2008 15:51	1/27/2010 16:08
language_arts	1784	early lit :: vocabulary :: uses specialized vocab	None	on	8/1/2008 15:51	1/27/2010 16:08
socst	7311	Early Modern Period :: Africa :: Central Africa :: Society :: Slavery		on	7/6/2010 10:36	7/6/2010 10:36
socst	7308	Early Modern Period :: Africa :: General :: Society :: Slavery		on	7/6/2010 10:34	7/6/2010 10:34
socst	7304	Early Modern Period :: Africa :: West Africa :: Society :: Slavery		on	7/6/2010 10:32	7/6/2010 10:32
socst	7306	Early Modern Period :: Americas :: General :: Economics :: Industry and Commerce		on	7/6/2010 10:34	7/6/2010 10:34
socst	7295	Early Modern Period :: Americas :: General :: Politics :: General		on	7/6/2010 10:26	7/6/2010 10:26
socst	7302	Early Modern Period :: Americas :: General :: Society :: Native Americans		on	7/6/2010 10:31	7/6/2010 10:31
socst	7301	Early Modern Period :: Americas :: General :: Society :: Slavery		on	7/6/2010 10:29	7/6/2010 10:29
socst	7299	Early Modern Period :: Americas :: Mexico :: Economics :: General		on	7/6/2010 10:28	7/6/2010 10:28
socst	7297	Early Modern Period :: Americas :: Mexico :: Politics :: General		on	7/6/2010 10:26	7/6/2010 10:26
socst	7298	Early Modern Period :: Americas :: Peru :: Economics :: General		on	7/6/2010 10:27	7/6/2010 10:27
socst	7296	Early Modern Period :: Americas :: Peru :: Politics :: General		on	7/6/2010 10:26	7/6/2010 10:26
socst	7272	Early Modern Period :: Asia :: China :: Economics :: Agriculture		on	7/6/2010 10:08	7/6/2010 10:08
socst	7273	Early Modern Period :: Asia :: China :: Economics :: General		on	7/6/2010 10:08	7/6/2010 10:08
socst	7270	Early Modern Period :: Asia :: China :: Economics :: Industry and Commerce		on	7/6/2010 10:07	7/6/2010 10:07
socst	7274	Early Modern Period :: Asia :: China :: Intellectual		on	7/6/2010 10:09	7/6/2010 10:09
socst	7271	Early Modern Period :: Asia :: China :: Politics :: General		on	7/6/2010 10:07	7/6/2010 10:07
socst	7275	Early Modern Period :: Asia :: China :: Politics :: International Relations		on	7/6/2010 10:09	7/6/2010 10:09
socst	7326	Early Modern Period :: Asia :: China :: Territorial Expansion		on	7/6/2010 10:45	7/6/2010 10:45
socst	7333	Early Modern Period :: Asia :: General :: Society :: Religion		on	7/6/2010 10:56	7/6/2010 10:56
socst	7287	Early Modern Period :: Asia :: India :: Arts :: General		on	7/6/2010 10:19	7/6/2010 10:19
socst	7286	Early Modern Period :: Asia :: India :: Economics :: Industry and Commerce		on	7/6/2010 10:19	7/6/2010 10:19
socst	7289	Early Modern Period :: Asia :: India :: Military		on	7/6/2010 10:20	7/6/2010 10:20
socst	7405	Early Modern Period :: Asia :: India :: Politics :: General		on	7/6/2010 11:48	7/6/2010 11:48
socst	7288	Early Modern Period :: Asia :: India :: Science :: General		on	7/6/2010 10:19	7/6/2010 10:19
socst	7285	Early Modern Period :: Asia :: India :: Society :: Religion		on	7/6/2010 10:18	7/6/2010 10:18
socst	7406	Early Modern Period :: Asia :: Indonesia :: Politics :: General		on	7/6/2010 11:48	7/6/2010 11:48
socst	7314	Early Modern Period :: Asia :: Indonesia :: Territorial Expansion		on	7/6/2010 10:38	7/6/2010 10:38
socst	7329	Early Modern Period :: Asia :: Japan :: Arts :: General		on	7/6/2010 10:54	7/6/2010 10:54
socst	7328	Early Modern Period :: Asia :: Japan :: Economics :: General		on	7/6/2010 10:54	7/6/2010 10:54
socst	7327	Early Modern Period :: Asia :: Japan :: Politics :: General		on	7/6/2010 10:53	7/6/2010 10:53
socst	7321	Early Modern Period :: Asia :: Japan :: Territorial Expansion		on	7/6/2010 10:43	7/6/2010 10:43
socst	7315	Early Modern Period :: Asia :: Philippines :: Society :: Religion		on	7/6/2010 10:39	7/6/2010 10:39
socst	7316	Early Modern Period :: Asia :: Vietnam :: Society :: Religion		on	7/6/2010 10:40	7/6/2010 10:40
socst	7307	Early Modern Period :: Atlantic Ocean :: Society :: Slavery		on	7/6/2010 10:34	7/6/2010 10:34
socst	7256	Early Modern Period :: Europe :: Economics :: General		on	7/6/2010 9:53	7/6/2010 9:53
socst	7257	Early Modern Period :: Europe :: Economics :: Industry and Commerce		on	7/6/2010 9:54	7/6/2010 9:54
socst	7303	Early Modern Period :: Europe :: General :: Society :: Slavery		on	7/6/2010 10:32	7/6/2010 10:32
socst	7263	Early Modern Period :: Europe :: Netherlands :: Politics :: General		on	7/6/2010 10:00	7/6/2010 10:00
socst	7261	Early Modern Period :: Europe :: Russia :: Politics :: General		on	7/6/2010 9:59	7/6/2010 9:59
socst	7258	Early Modern Period :: Europe :: Science :: Technology :: General		on	7/6/2010 9:55	7/6/2010 9:55
socst	7255	Early Modern Period :: Europe :: Society :: General		on	7/6/2010 9:52	7/6/2010 9:52
socst	7292	Early Modern Period :: Europe :: Western Europe :: Economics :: Industry and Commerce		on	7/6/2010 10:21	7/6/2010 10:21
socst	7294	Early Modern Period :: Europe :: Western Europe :: Military		on	7/6/2010 10:22	7/6/2010 10:22
socst	7293	Early Modern Period :: Europe :: Western Europe :: Politics :: General		on	7/6/2010 10:21	7/6/2010 10:21
socst	7334	Early Modern Period :: Global :: Economics :: Industry and Commerce		on	7/6/2010 10:57	7/6/2010 10:57
socst	7338	Early Modern Period :: Global :: Military		on	7/6/2010 10:59	7/6/2010 10:59
socst	7335	Early Modern Period :: Global :: Politics :: International Relations		on	7/6/2010 10:57	7/6/2010 10:57
socst	7336	Early Modern Period :: Global :: Science :: General		on	7/6/2010 10:58	7/6/2010 10:58
socst	7337	Early Modern Period :: Global :: Science :: Technology :: General		on	7/6/2010 10:58	7/6/2010 10:58
socst	7341	Early Modern Period :: Global :: Society :: General		on	7/6/2010 11:01	7/6/2010 11:01
socst	7342	Early Modern Period :: Global :: Society :: Religion		on	7/6/2010 11:01	7/6/2010 11:01
socst	7339	Early Modern Period :: Global :: Urbanism		on	7/6/2010 10:59	7/6/2010 10:59
socst	7319	Early Modern Period :: Indian Ocean :: Economics :: Industry and Commerce		on	7/6/2010 10:42	7/6/2010 10:42
socst	7318	Early Modern Period :: Indian Ocean :: Military		on	7/6/2010 10:41	7/6/2010 10:41
socst	7291	Early Modern Period :: Middle East :: Persia :: Arts :: General		on	7/6/2010 10:21	7/6/2010 10:21
socst	7290	Early Modern Period :: Middle East :: Persia :: Politics :: General		on	7/6/2010 10:20	7/6/2010 10:20
socst	6971	Early Republic :: United States :: General :: Arts :: General		on	6/28/2010 9:41	6/28/2010 9:41
socst	6237	Early Republic :: United States :: General :: Economics :: General	WGBH	on	2/17/2010 9:41	6/21/2010 15:07
socst	6238	Early Republic :: United States :: General :: Economics :: Industry and Commerce	WGBH	on	2/17/2010 9:41	6/21/2010 15:07
socst	6899	Early Republic :: United States :: General :: Government :: Constitution		on	6/22/2010 10:52	6/22/2010 10:53
socst	6987	Early Republic :: United States :: General :: Government :: Democracy		on	6/28/2010 9:55	6/28/2010 9:55
socst	6901	Early Republic :: United States :: General :: Leaders		on	6/22/2010 11:49	6/22/2010 11:50
socst	6239	Early Republic :: United States :: General :: Military	WGBH	on	2/17/2010 9:41	6/21/2010 15:08
socst	6964	Early Republic :: United States :: General :: Politics :: International Relations		on	6/28/2010 9:32	6/28/2010 9:32
socst	6241	Early Republic :: United States :: General :: Politics :: Law	WGBH	on	2/17/2010 9:41	6/21/2010 15:08
socst	6970	Early Republic :: United States :: General :: Science :: Technology :: General		on	6/28/2010 9:40	6/28/2010 9:40
socst	6894	Early Republic :: United States :: General :: Society :: African Americans		on	6/22/2010 10:40	6/22/2010 10:40
socst	6893	Early Republic :: United States :: General :: Society :: General		on	6/22/2010 10:39	6/22/2010 10:39
socst	6969	Early Republic :: United States :: General :: Society :: Labor Movement		on	6/28/2010 9:38	6/28/2010 9:38
socst	6895	Early Republic :: United States :: General :: Society :: Native Americans		on	6/22/2010 10:40	6/22/2010 10:40
socst	6892	Early Republic :: United States :: General :: Society :: Women		on	6/22/2010 10:39	6/22/2010 10:39
socst	6973	Early Republic :: United States :: General :: Urbanism		on	6/28/2010 9:43	6/28/2010 9:43
socst	6235	Early Republic :: United States :: Massachusetts :: Education	WGBH	on	2/17/2010 9:41	6/21/2010 15:07
socst	6236	Early Republic :: United States :: Massachusetts :: General :: Military	WGBH	on	2/17/2010 9:41	6/21/2010 15:09
socst	6891	Early Republic :: United States :: Massachusetts :: Politics :: General		on	6/22/2010 10:37	6/22/2010 10:37
socst	6896	Early Republic :: United States :: North :: Society :: African Americans		on	6/22/2010 10:47	6/22/2010 10:47
socst	6897	Early Republic :: United States :: North :: Society :: Slavery		on	6/22/2010 10:48	6/22/2010 10:48
socst	6890	Early Republic :: United States :: Territorial Expansion		on	6/22/2010 10:36	6/22/2010 10:36
socst	6621	Early Republic :: United States :: West :: Territorial Expansion	DF	on	3/8/2010 11:52	6/28/2010 13:56
SciTech	1300	earth system :: atmosphere :: atmospheric pressure		on	8/1/2008 15:56	1/27/2010 16:08
SciTech	1292	earth system :: atmosphere :: composition		on	8/1/2008 15:56	1/27/2010 16:08
SciTech	1144	earth system :: atmosphere :: evolution		on	8/1/2008 15:51	1/27/2010 16:08
SciTech	1294	earth system :: atmosphere :: general		on	8/1/2008 15:56	1/27/2010 16:08
SciTech	1295	earth system :: atmosphere :: global warming		on	8/1/2008 15:56	1/27/2010 16:08
SciTech	1296	earth system :: atmosphere :: greenhouse effect		on	8/1/2008 15:56	1/27/2010 16:08
SciTech	1297	earth system :: atmosphere :: layers		on	8/1/2008 15:56	1/27/2010 16:08
